severity,ppt,tmax,vpdmax,fuel_model,vegetation_type,canopy_cover,slope_deg,aspect_deg,elevation_m,treated,fire,x,y,fuel_model_group,vegetation_type_group
-96,1.1804999,29.4763,34.1538,122,7028,35,36,192,1354,1,McKinney_2022,-122.87814592660871,41.71295190870927,Grass-Shrub,Tree
487,0.5692,27.5786,29.507599,183,7901,45,25,277,1426,1,McKinney_2022,-122.88828497103115,41.73869670730779,Timber Litter,Tree
474,0.0072,30.5534,36.2584,188,7028,55,18,181,1245,0,McKinney_2022,-122.89843146225094,41.76444142250115,Timber Litter,Tree
964,0.0,30.1005,34.9161,165,7043,75,16,67,899,0,McKinney_2022,-122.9085854082437,41.790186059498126,Timber-Understory,Tree
1112,0.0,32.699898,41.370598,165,7027,55,29,323,996,0,McKinney_2022,-122.91874681699605,41.81593062351365,Timber-Understory,Tree
234,0.0,32.699898,41.370598,147,7662,0,7,173,516,0,McKinney_2022,-122.92891569650563,41.84167511976885,Shrub,Herb
-391,0.3387,27.105598,28.2305,142,7195,0,8,210,1136,0,McKinney_2022,-122.93909205478123,41.867419553491445,Shrub,Herb
-58,0.3387,27.105598,28.2305,91,7299,0,6,239,1871,0,McKinney_2022,-122.9492758998427,41.89316392991539,Non-Burnable,Developed
-32768,1.4145,23.327799,22.3632,185,7032,55,15,266,1905,0,McKinney_2022,-122.959467239721,41.918908254281,Timber Litter,Tree
5,1.6672,30.304699,35.9883,165,7028,75,27,307,1360,0,McKinney_2022,-122.84326734773542,41.72042917413835,Timber-Understory,Tree
101,1.4146,27.407299,29.189098,188,7028,55,21,235,1648,1,McKinney_2022,-122.85339466738371,41.74617692522349,Timber Litter,Tree
980,0.0,30.9243,36.929897,165,7028,65,24,90,1272,0,McKinney_2022,-122.86352942680543,41.77192459676935,Timber-Understory,Tree
973,0.0,30.9243,36.929897,165,7027,65,26,357,944,0,McKinney_2022,-122.87367163397109,41.79767219399111,Timber-Understory,Tree
1120,0.0,32.721798,41.396297,165,7027,45,24,316,952,1,McKinney_2022,-122.883821296862,41.823419722109996,Timber-Understory,Tree
807,0.0,32.721798,41.396297,122,7261,55,15,100,633,0,McKinney_2022,-122.89397842347067,41.84916718635384,Grass-Shrub,Tree
-95,0.2305,28.667,31.512299,142,7195,0,14,119,1001,0,McKinney_2022,-122.90414302180072,41.8749145919568,Shrub,Herb
-185,1.328,23.991499,23.026999,162,7098,45,16,142,1520,0,McKinney_2022,-122.9143150998668,41.900661944159296,Timber-Understory,Shrub
-32768,1.328,23.991499,23.026999,188,7032,45,20,316,1760,0,McKinney_2022,-122.92449466569465,41.92640924820828,Timber Litter,Tree
5,2.2647998,29.9791,35.177998,165,7028,65,21,118,1291,0,McKinney_2022,-122.80838133704985,41.72789704865311,Timber-Understory,Tree
52,1.4146,27.407299,29.189098,165,7028,75,22,97,1360,1,McKinney_2022,-122.8184969239646,41.75364774963996,Timber-Understory,Tree
141,0.0019999999,30.9616,36.916298,165,7043,65,31,66,1239,1,McKinney_2022,-122.82861994361791,41.77939837495111,Timber-Understory,Tree
753,0.0019999999,30.9616,36.916298,186,7008,45,30,293,857,0,McKinney_2022,-122.83875040397496,41.805148929807984,Timber Litter,Tree
704,0.0,33.0548,42.37,91,7299,35,25,58,533,1,McKinney_2022,-122.84888831301197,41.830899419438595,Non-Burnable,Developed
667,0.0,30.404999,35.1977,142,7196,0,13,62,1009,0,McKinney_2022,-122.8590336787162,41.8566498490771,Shrub,Shrub
580,0.0,30.404999,35.1977,121,7196,0,27,352,1161,0,McKinney_2022,-122.86918650908608,41.88240022396412,Grass-Shrub,Shrub
-68,0.5543,27.997,29.8976,165,7197,45,17,71,1149,0,McKinney_2022,-122.87934681213098,41.90815054934665,Timber-Understory,Tree
-32768,0.5543,27.997,29.8976,165,7028,65,13,27,1492,0,McKinney_2022,-122.88951459587142,41.933900830478144,Timber-Understory,Tree
-2,2.1176999,27.2195,28.7978,147,7098,0,30,209,1752,1,McKinney_2022,-122.7734879015817,41.735355529157125,Shrub,Shrub
-5,2.1176999,27.2195,28.7978,188,7028,65,31,344,1498,1,McKinney_2022,-122.78359174780876,41.76110917745576,Timber Litter,Tree
729,0.2755,29.987,34.5462,188,7028,55,36,351,1359,1,McKinney_2022,-122.79370301972845,41.786862753939886,Timber Litter,Tree
1098,0.0,30.622099,35.9542,147,7105,0,13,217,829,0,McKinney_2022,-122.80382172530071,41.81261626383752,Shrub,Shrub
441,0.0,33.0548,42.37,147,7105,0,12,294,859,0,McKinney_2022,-122.81394787249658,41.83836971238308,Shrub,Shrub
-172,0.0,32.034,39.368298,147,7105,0,13,165,570,0,McKinney_2022,-122.82408146929804,41.8641231048172,Shrub,Shrub
-514,0.0,32.034,39.368298,102,7195,25,12,109,899,0,McKinney_2022,-122.83422252369822,41.889876446387,Grass,Herb
-137,0.1721,31.3781,37.8806,147,9301,0,28,99,795,0,McKinney_2022,-122.84437104370139,41.91562974234595,Shrub,Herb
-32768,2.0321,28.450499,31.145498,122,7901,35,21,313,1215,0,McKinney_2022,-122.85452703732282,41.94138299795411,Grass-Shrub,Tree
-84,2.2296999,29.622599,34.2487,188,7028,0,33,259,1510,1,McKinney_2022,-122.73858704837171,41.742804612555524,Timber Litter,Tree
704,2.2296999,29.622599,34.2487,165,7027,45,22,277,1130,1,McKinney_2022,-122.74867914596216,41.76856120557098,Timber-Understory,Tree
1041,2.3479,30.5338,36.067898,165,7027,65,19,86,1123,1,McKinney_2022,-122.75877866218823,41.794317730631,Timber-Understory,Tree
936,0.7459,31.142698,37.4286,188,7028,65,35,34,1248,1,McKinney_2022,-122.76888560500474,41.82007419296995,Timber Litter,Tree
989,0.0,30.622099,35.9542,165,7027,55,17,20,960,0,McKinney_2022,-122.7789999823774,41.845830597828666,Timber-Understory,Tree
-45,0.0482,31.2006,37.398,142,7105,0,33,214,764,0,McKinney_2022,-122.78912180228296,41.87158695045436,Shrub,Shrub
2,2.0853999,28.0737,29.839699,101,7270,0,16,29,1164,0,McKinney_2022,-122.79925107270932,41.897343256100605,Grass,Shrub
-74,2.0853999,28.0737,29.839699,121,7195,0,35,293,1227,0,McKinney_2022,-122.80938780165543,41.92309952002749,Grass-Shrub,Herb
-32768,2.7677,28.1955,30.6008,165,7021,45,30,192,1085,0,McKinney_2022,-122.81953199713135,41.948855747501426,Timber-Understory,Tree
-182,2.1482,30.0656,35.1269,165,7027,35,30,292,1454,1,McKinney_2022,-122.70367878447156,41.750244295755074,Timber-Understory,Tree
135,0.4457,32.415897,40.997997,186,7008,45,30,299,912,1,McKinney_2022,-122.71375912548166,41.77600383088761,Timber Litter,Tree
254,0.4457,32.415897,40.997997,122,7261,35,18,58,1069,1,McKinney_2022,-122.72384687805949,41.801763301921326,Grass-Shrub,Tree
924,0.7459,31.142698,37.4286,165,7027,65,29,318,1177,1,McKinney_2022,-122.73394205015448,41.827522714097114,Timber-Understory,Tree
311,0.7459,31.142698,37.4286,186,7008,25,31,358,772,0,McKinney_2022,-122.74404464972713,41.85328207266226,Timber Litter,Tree
77,0.0288,32.065,39.7049,165,7027,65,22,40,919,0,McKinney_2022,-122.75415468474893,41.87904138287051,Timber-Understory,Tree
18,3.0082,29.9359,34.3581,165,7021,45,22,154,1030,0,McKinney_2022,-122.76427216320252,41.90480064998188,Timber-Understory,Tree
-1560,2.0853999,28.0737,29.839699,142,7195,0,22,123,1339,0,McKinney_2022,-122.77439709308153,41.93055987926302,Shrub,Herb
-32768,3.5391998,29.3477,33.191498,165,7027,55,23,149,1121,0,McKinney_2022,-122.78452948239078,41.956319075986876,Timber-Understory,Tree
8,2.0323,31.8919,39.668697,165,7028,55,28,34,1180,1,McKinney_2022,-122.66876311694395,41.757674575664275,Timber-Understory,Tree
69,1.0272,31.768799,39.1312,186,7105,35,25,293,1022,1,McKinney_2022,-122.6788316934353,41.783437050309026,Timber Litter,Shrub
-30,0.4457,32.415897,40.997997,147,7105,0,27,138,870,1,McKinney_2022,-122.6889076744154,41.80919946470938,Shrub,Shrub
-18,0.29549998,31.590399,38.601498,147,7105,0,21,216,1053,0,McKinney_2022,-122.69899106782842,41.834961824112625,Shrub,Shrub
178,0.0,32.7208,41.6702,186,7008,45,29,294,628,0,McKinney_2022,-122.70908188162952,41.86072413377254,Timber Litter,Tree
128,0.0,32.7208,41.6702,165,7043,65,33,297,908,0,McKinney_2022,-122.719180123785,41.88648639894921,Timber-Understory,Tree
44,3.0082,29.9359,34.3581,165,7030,55,27,132,949,0,McKinney_2022,-122.72928580227209,41.912248624909495,Timber-Understory,Tree
6,5.3575,27.6661,29.3566,188,7028,55,14,171,1473,0,McKinney_2022,-122.73939892507924,41.93801081692622,Timber Litter,Tree
-32768,5.3575,27.6661,29.3566,165,7028,65,16,18,1279,0,McKinney_2022,-122.74951950020593,41.96377298027904,Timber-Understory,Tree
176,0.78099996,33.6125,44.7283,186,7008,35,14,28,820,1,McKinney_2022,-122.63384005286262,41.765095449193396,Timber Litter,Tree
-355,0.47959998,31.6644,39.2229,122,7098,0,16,193,1166,1,McKinney_2022,-122.64389685690206,41.79086086074054,Grass-Shrub,Shrub
-244,0.0,33.3013,43.4412,122,7030,35,25,358,1086,0,McKinney_2022,-122.65396105834024,41.81662621589534,Grass-Shrub,Tree
-61,0.0,33.3013,43.4412,122,7105,0,23,232,725,0,McKinney_2022,-122.66403266511604,41.84239151991161,Grass-Shrub,Shrub
77,0.0,29.184198,33.093597,147,7098,0,26,304,927,0,McKinney_2022,-122.67411168517938,41.86815677804958,Shrub,Shrub
-10,0.0,29.184198,33.093597,147,7105,0,27,169,1107,0,McKinney_2022,-122.68419812649122,41.89392199557586,Shrub,Shrub
-23,3.8981,29.056398,32.5687,183,7901,45,26,252,1196,0,McKinney_2022,-122.69429199702351,41.91968717776354,Timber Litter,Tree
2,5.4923,27.434,28.883799,188,7028,45,26,75,1404,0,McKinney_2022,-122.70439330475934,41.94545232989225,Timber Litter,Tree
-32768,5.4923,27.434,28.883799,188,7028,45,16,252,1373,0,McKinney_2022,-122.71450205769284,41.97121745724807,Timber Litter,Tree
-34,0.1281,34.2001,45.1092,165,7043,65,27,58,851,0,Monument_2021,-123.39580335852834,40.47136572946898,Timber-Understory,Tree
-30,0.0134,36.5519,52.5221,165,7043,75,26,312,840,1,Monument_2021,-123.4059524946761,40.49704204929359,Timber-Understory,Tree
-113,0.0,34.444298,45.749,188,7028,45,12,195,1344,1,Monument_2021,-123.41610894351962,40.52271798228346,Timber Litter,Tree
-204,0.0,34.444298,45.749,121,7904,0,13,92,1065,0,Monument_2021,-123.42627271273281,40.54839353325405,Grass-Shrub,Shrub
34,0.0,36.155,50.9436,165,7043,65,11,299,507,1,Monument_2021,-123.43644381000021,40.5740687070258,Timber-Understory,Tree
0,0.0,37.4708,55.1158,165,7043,75,27,280,475,1,Monument_2021,-123.44662224301665,40.59974350842439,Timber-Understory,Tree
38,0.0,40.0178,64.7326,165,7043,45,14,280,462,0,Monument_2021,-123.45680801948738,40.62541794228038,Timber-Understory,Tree
-119,0.1785,35.0099,46.7309,142,9301,0,35,207,775,1,Monument_2021,-123.46700114712822,40.651092013429626,Shrub,Herb
-33,0.1785,35.0099,46.7309,102,7260,25,16,121,912,0,Monument_2021,-123.47720163366527,40.676765726713136,Grass,Tree
77,0.3347,36.5694,52.145897,122,7043,45,44,224,794,1,Monument_2021,-123.4874094868353,40.70243908697692,Grass-Shrub,Tree
49,0.3347,36.5694,52.145897,188,7043,55,20,284,880,0,Monument_2021,-123.49762471438542,40.72811209907233,Timber Litter,Tree
6,0.7643,32.243797,38.179398,188,7028,55,21,218,1239,0,Monument_2021,-123.50784732407334,40.75378476785585,Timber Litter,Tree
-12,1.722,34.5869,44.9898,165,7043,45,35,279,981,0,Monument_2021,-123.51807732366734,40.779457098189205,Timber-Understory,Tree
-8,1.7671,37.082897,53.1903,165,7043,65,16,353,1067,0,Monument_2021,-123.52831472094616,40.805129094939296,Timber-Understory,Tree
-169,2.5398998,34.9907,45.5851,165,7043,35,10,163,872,0,Monument_2021,-123.53855952369912,40.830800762978384,Timber-Understory,Tree
-36,2.6311,37.6704,54.427,165,7043,65,26,333,668,1,Monument_2021,-123.54881173972616,40.8564721071838,Timber-Understory,Tree
136,2.6311,37.6704,54.427,184,7043,75,24,32,357,1,Monument_2021,-123.55907137683786,40.8821431324385,Timber Litter,Tree
-32768,3.5291998,35.9082,48.3765,184,7043,55,31,162,349,0,Monument_2021,-123.56933844285533,40.90781384363046,Timber Litter,Tree
6,0.1281,34.2001,45.1092,165,7043,55,13,207,905,0,Monument_2021,-123.36158642557709,40.47897514608631,Timber-Understory,Tree
-124,0.0046,33.507698,43.358498,147,7098,45,12,152,1267,1,Monument_2021,-123.37172432047221,40.50465433262084,Shrub,Shrub
-9,0.0,33.0886,42.0868,188,7028,45,32,34,1252,1,Monument_2021,-123.38186952152402,40.530333135996216,Timber Litter,Tree
-42,0.0,33.0886,42.0868,188,7028,45,10,20,1103,1,Monument_2021,-123.39202203640203,40.5560115610338,Timber Litter,Tree
4,0.0,36.155,50.9436,165,7043,75,12,172,841,0,Monument_2021,-123.40218187278599,40.58168961255984,Timber-Understory,Tree
15,0.0,38.3256,58.725197,165,7028,65,2,-1,739,1,Monument_2021,-123.4123490383662,40.607367295405865,Timber-Understory,Tree
-60,0.0,38.3256,58.725197,188,7029,45,13,31,406,0,Monument_2021,-123.4225235408433,40.63304461440828,Timber Litter,Tree
-55,0.0,33.7683,42.9486,186,7027,45,24,65,863,1,Monument_2021,-123.43270538792842,40.6587215744089,Timber Litter,Tree
50,0.1785,35.0099,46.7309,188,7043,0,19,320,1129,1,Monument_2021,-123.44289458734316,40.68439818025446,Timber Litter,Tree
-293,0.49449998,33.4353,41.849,102,7195,0,14,251,1108,0,Monument_2021,-123.45309114681953,40.710074436797065,Grass,Herb
-60,0.78499997,32.556698,39.2996,188,7028,65,26,265,1231,0,Monument_2021,-123.46329507410009,40.73575034889396,Timber Litter,Tree
693,0.78499997,32.556698,39.2996,165,7901,55,7,39,913,0,Monument_2021,-123.47350637693796,40.76142592140753,Timber-Understory,Tree
42,1.722,34.5869,44.9898,165,7043,65,22,26,784,0,Monument_2021,-123.48372506309666,40.78710115920549,Timber-Understory,Tree
85,2.0125,36.622498,51.806297,147,7105,0,6,172,595,1,Monument_2021,-123.49395114035038,40.8127760671607,Shrub,Shrub
55,2.0125,36.622498,51.806297,165,7043,75,19,136,840,1,Monument_2021,-123.50418461648381,40.8384506501514,Timber-Understory,Tree
45,2.3144999,37.7491,55.6651,147,7030,35,24,43,186,0,Monument_2021,-123.5144254992923,40.86412491306102,Shrub,Tree
19,2.6311,37.6704,54.427,187,7043,75,25,183,411,1,Monument_2021,-123.52467379658168,40.88979886077841,Timber Litter,Tree
-32768,3.5140998,34.685898,44.6145,165,7043,65,30,280,694,0,Monument_2021,-123.5349295161685,40.91547249819768,Timber-Understory,Tree
-119,0.0,32.7252,41.376,188,7028,35,8,109,1288,1,Monument_2021,-123.3273621941299,40.48657535289207,Timber Litter,Tree
-28,0.0,32.7252,41.376,147,7098,0,9,112,1246,1,Monument_2021,-123.33748884011327,40.512257403766704,Shrub,Shrub
-22,0.0,32.6946,41.0845,91,7299,45,4,87,1220,1,Monument_2021,-123.34762278570405,40.537939075155904,Non-Burnable,Developed
-23,0.0,34.1636,45.0314,165,7028,65,19,319,1266,1,Monument_2021,-123.35776403856694,40.56362037188664,Timber-Understory,Tree
51,0.0,34.1636,45.0314,165,7028,65,13,101,1122,1,Monument_2021,-123.36791260637727,40.589301298791135,Timber-Understory,Tree
-46,0.0,37.885098,56.9366,165,7043,45,21,46,747,1,Monument_2021,-123.3780684968206,40.61498186070664,Timber-Understory,Tree
-30,0.0,37.885098,56.9366,186,7043,65,33,276,765,0,Monument_2021,-123.38823171759294,40.64066206247556,Timber Litter,Tree
-38,0.0,33.7683,42.9486,161,7028,0,24,11,1085,1,Monument_2021,-123.39840227640082,40.66634190894555,Timber-Understory,Tree
-33,0.2559,32.3483,38.9739,188,9129,45,5,262,1115,0,Monument_2021,-123.40858018096114,40.69202140496935,Timber Litter,Tree
16,0.2559,32.3483,38.9739,165,7043,75,9,88,1250,0,Monument_2021,-123.4187654390013,40.71770055540479,Timber-Understory,Tree
277,0.75329995,32.0478,38.0137,165,7028,55,23,99,1364,0,Monument_2021,-123.42895805825927,40.74337936511518,Timber-Understory,Tree
183,0.78499997,32.556698,39.2996,188,7043,55,28,276,958,0,Monument_2021,-123.43915804648341,40.76905783896882,Timber Litter,Tree
225,1.0895,38.3657,59.0627,165,7043,55,31,240,509,0,Monument_2021,-123.44936541143272,40.79473598183937,Timber-Understory,Tree
445,1.6737,33.9213,43.4486,147,7098,35,32,238,1003,1,Monument_2021,-123.45958016087665,40.820413798605685,Shrub,Shrub
263,1.6737,33.9213,43.4486,165,7043,55,32,287,443,0,Monument_2021,-123.46980230259531,40.84609129415191,Timber-Understory,Tree
407,2.3144999,37.7491,55.6651,165,7043,55,33,280,937,0,Monument_2021,-123.4800318443793,40.87176847336762,Timber-Understory,Tree
39,2.9993,31.7887,36.090797,165,7043,45,38,209,923,0,Monument_2021,-123.49026879402987,40.89744534114764,Timber-Understory,Tree
-32768,2.9993,31.7887,36.090797,165,7043,65,24,211,1092,0,Monument_2021,-123.50051315935886,40.923121902392026,Timber-Understory,Tree
-87,0.0072,32.529198,40.7221,188,7028,55,7,133,1363,1,Monument_2021,-123.2931306707315,40.49416634694217,Timber Litter,Tree
3,0.0072,32.529198,40.7221,188,7028,55,12,278,1283,1,Monument_2021,-123.3032460601487,40.51985125978255,Timber Litter,Tree
-58,0.0,32.6946,41.0845,188,7028,55,15,90,1339,1,Monument_2021,-123.31336874261359,40.54553579680907,Timber Litter,Tree
204,0.0,33.510098,43.235798,165,7043,55,22,252,1184,1,Monument_2021,-123.32349872578625,40.57121996285446,Timber-Understory,Tree
475,0.0,33.510098,43.235798,165,7028,65,25,28,995,0,Monument_2021,-123.33363601733731,40.596903762756874,Timber-Understory,Tree
69,0.0,36.8336,53.3396,188,7029,0,13,163,606,1,Monument_2021,-123.3437806249477,40.62258720135939,Timber Litter,Tree
-87,0.0,33.0467,41.1413,102,7137,15,37,227,1019,1,Monument_2021,-123.35393255630882,40.64827028351035,Grass,Herb
-15,0.0,34.507797,45.2917,186,7028,55,26,174,1097,1,Monument_2021,-123.36409181912249,40.67395301406312,Timber Litter,Tree
-17,0.050499998,34.0361,44.1793,165,7043,65,26,209,924,0,Monument_2021,-123.37425842110099,40.69963539787648,Timber-Understory,Tree
468,0.050499998,34.0361,44.1793,165,7043,45,28,42,1165,0,Monument_2021,-123.38443236996706,40.725317439814155,Timber-Understory,Tree
849,0.71489996,33.0946,41.007,165,7043,55,20,17,1057,0,Monument_2021,-123.39461367345399,40.75099914474535,Timber-Understory,Tree
698,0.92429996,38.9491,61.441498,165,7197,55,28,315,701,0,Monument_2021,-123.4048023393055,40.776680517544364,Timber-Understory,Tree
496,0.92429996,38.9491,61.441498,165,7043,55,23,119,569,0,Monument_2021,-123.41499837527589,40.80236156309073,Timber-Understory,Tree
770,1.4226999,33.8425,43.0356,165,7028,45,35,356,1248,0,Monument_2021,-123.42520178913,40.82804228626932,Timber-Understory,Tree
436,1.4226999,33.8425,43.0356,165,7043,55,20,20,586,0,Monument_2021,-123.4354125886432,40.85372269197034,Timber-Understory,Tree
171,1.9489,36.8895,53.3695,188,7043,55,30,262,411,0,Monument_2021,-123.44563078160147,40.87940278508935,Timber Litter,Tree
34,2.204,32.572998,39.0055,188,7043,55,28,24,919,0,Monument_2021,-123.45585637580137,40.90508257052708,Timber Litter,Tree
-32768,2.204,32.572998,39.0055,188,7027,75,22,94,1003,0,Monument_2021,-123.46608937905009,40.93076205318974,Timber Litter,Tree
-12,0.26229998,34.243298,44.384098,183,9129,65,6,124,968,1,Monument_2021,-123.25889186193697,40.50174812529394,Timber Litter,Tree
-18,0.51089996,35.086098,47.2586,165,7028,65,14,85,1188,1,Monument_2021,-123.26899598713821,40.52743589772107,Timber-Understory,Tree
151,0.1345,32.8938,41.388397,165,7028,65,31,32,1127,0,Monument_2021,-123.279107398817,40.55312329800378,Timber-Understory,Tree
518,0.1281,35.0804,47.3491,165,7030,45,29,143,966,0,Monument_2021,-123.28922610462888,40.57881033098079,Timber-Understory,Tree
1050,0.050899997,36.248398,51.6858,165,7043,55,28,51,884,0,Monument_2021,-123.29935211223973,40.60449700149598,Timber-Understory,Tree
655,0.050899997,36.248398,51.6858,165,7043,75,34,351,651,0,Monument_2021,-123.30948542932583,40.63018331439835,Timber-Understory,Tree
235,0.0,33.0467,41.1413,165,7043,55,32,320,942,0,Monument_2021,-123.3196260635739,40.65586927454202,Timber-Understory,Tree
-22,0.0,33.0467,41.1413,183,7043,65,9,270,1118,1,Monument_2021,-123.32977402268108,40.68155488678637,Timber Litter,Tree
138,0.039699998,33.6832,43.2231,165,7043,55,11,250,925,0,Monument_2021,-123.33992931435499,40.707240155995954,Timber-Understory,Tree
281,0.5394,33.4775,42.412,188,7028,55,23,340,1249,0,Monument_2021,-123.35009194631373,40.732925087040506,Timber Litter,Tree
704,0.71489996,33.0946,41.007,165,7043,55,23,309,731,0,Monument_2021,-123.36026192628587,40.75860968479514,Timber-Understory,Tree
247,0.79399997,38.1203,58.6017,165,7043,65,34,318,743,0,Monument_2021,-123.37043926201045,40.78429395414002,Timber-Understory,Tree
270,0.79399997,38.1203,58.6017,165,7043,65,28,255,792,0,Monument_2021,-123.38062396123712,40.80997789996079,Timber-Understory,Tree
26,1.4746,33.3505,41.673,188,7043,55,36,243,749,0,Monument_2021,-123.39081603172599,40.83566152714824,Timber Litter,Tree
